id,url,title,issuer,pub_date,body,attachment_count,attachment_id,attachment_name,attachment_download_times,attachment_url,attachment_file_code,attachment_owner
001036013531,https://jwch.fzu.edu.cn/info/1036/13531.htm,关于2023-2024学年第二学期《概率论与数理统计》课程期末考试安排的通知,【教学运行】,2024-05-27,"各有关学院：
定于6月2日下午进行《概率论与数理统计》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

数统学院
教务处
2024年5月27日",1,0017449848580014615348,2302 概率期末考 6.2下午.xlsx,718,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14615348,14615348,1744984858
001036013530,https://jwch.fzu.edu.cn/info/1036/13530.htm,关于2023-2024学年第二学期《中国近现代史纲要》课程期末考试安排的通知,【教学运行】,2024-05-24,"各有关学院：
定于14-15周进行《中国近现代史纲要》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

马克思主义学院
教务处
2024年5月24日",1,0017449848580014613665,2302 近现代 期末考试.xlsx,898,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14613665,14613665,1744984858
001036013529,https://jwch.fzu.edu.cn/info/1036/13529.htm,关于2023-2024学年第二学期《线性代数》课程期末考试安排的通知,【教学运行】,2024-05-24,"各有关学院：
定于6月2日下午进行《线性代数》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

数统学院
教务处
2024年5月24日",1,0017449848580014613663,2302 线性代数期末考 6.2下午.xlsx,773,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14613663,14613663,1744984858
001036013210,https://jwch.fzu.edu.cn/info/1036/13210.htm,关于2023-2024学年第一学期《大学英语（二）》课程期末考试安排的通知,【教学运行】,2024-01-02,"各有关学院：
定于1月15日进行《大学英语（二）》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

外语学院
教务处
2024年1月2日",1,0017449848580014571711,2301大学英语（二）期末考试 1.15上午、下午.xlsx,1028,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571711,14571711,1744984858
001036013209,https://jwch.fzu.edu.cn/info/1036/13209.htm,关于2023-2024学年第一学期《大学英语（一）》、《大学英语（三）》课程期末考试安排的通知,【教学运行】,2024-01-02,"各有关学院：
定于1月14日上午进行《大学英语（一）》、《大学英语（三）》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

外语学院
教务处
2024年1月2日",1,0017449848580014571710,2301大学英语（一）、（三）期末考试 1.14上午.xlsx,763,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571710,14571710,1744984858
001036013208,https://jwch.fzu.edu.cn/info/1036/13208.htm,关于2023-2024学年第一学期《工程制图A（上）》、《工程制图C（上）》、《工程制图D》、《工程制图F》课程期末考试安排的通知,【教学运行】,2024-01-02,"各有关学院：
定于1月13日上午进行《工程制图A（上）》、《工程制图C（上）》、《工程制图D》、《工程制图F》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

机械学院
教务处
2024年1月2日",1,0017449848580014571709,2301制图A(上）、C（上）、D、F期末考试 1.13上午.xlsx,819,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571709,14571709,1744984858
001039013207,https://jwch.fzu.edu.cn/info/1039/13207.htm,关于公布大学生校外实践教学基地检查结果的通知,【实践科】,2023-12-29,"校教〔2023〕46号

各学院：
根据《福州大学关于开展大学生校外实践教学基地检查评估的通知》文件精神，我校开展了大学生校外实践教学基地检查评估工作，本次共收到各学院上报的基地557个，经过学院逐一自查，学校认真评估审核，现将检查结果予以公布：继续使用的基地347个，整改留用的基地76个，取消的基地134个。具体名单详见附件。
附件：福州大学大学生校外实践教学基地检查评估结果汇总表

             福州大学教务处
               2023年12月29日",1,0017449848580014569528,附件：福州大学大学生校外实践教学基地检查评估结果汇总表.xlsx,1302,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14569528,14569528,1744984858
001039013206,https://jwch.fzu.edu.cn/info/1039/13206.htm,关于公布首批大学生示范性校外实践教学基地名单的通知,【实践科】,2023-12-28,"校教〔2023〕44号

各学院：
根据学校《关于开展大学生校外实践教学基地检查评估的通知》的文件精神，在学院检查评估基础上，组织校外专家函评，同意紫金矿业集团股份有限公司等7个大学生校外实践教学基地为福州大学首批大学生示范性校外实践教学基地，现将基地名单公布如下：

福州大学首批大学生示范性校外实践教学基地名单

序号
基地名称
主要面向校内专业（大类）名称
学院

1
紫金矿业集团股份有限公司
资源勘查工程、采矿工程、矿物加工工程
地矿

2
福建仙芝楼生物科技有限公司
制药工程
化学

3
福建福融新材料有限公司
高分子材料与工程
材料

4
福州市水务投资发展有限公司
给排水科学与工程
土木

5
福建华兴会计师事务所（特殊普通合伙）
会计学、财务管理
经管

6
高意集团公司
应用物理学
物信

7
厦门市园林植物园
风景园林
建筑

福州大学教务处
2023年12月28日",0,,,,,,
001037013204,https://jwch.fzu.edu.cn/info/1037/13204.htm,关于开展福建省第二批新工科教育优秀教学案例征集、实践平台共建共享推荐工作的通知,【教研教改】,2023-12-26,"各相关学院：
根据《福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例征集、实践平台共建共享工作的通知》（见附件1）文件精神，经研究，决定开展福建省第二批新工科优秀教学案例征集、实践平台共建共享推荐工作，现将有关事项通知如下：
一、申报数量
申报条件等详见附件通知文件，原则上每个学院推荐不超过3项。
二、评审程序

学校根据各相关学院申报情况，组织专家评审，择优上报。

三、材料提交
请各相关学院于2024年1月15日前提交申报材料，将每个案例按“单位名称+案例名称+案例形式（图文案例/视频案例等）+作者姓名”格式命名，连同各单位案例申报汇总表一起放入文件夹（文件夹命名方式： 第二批新工科教育优秀案例征集+单位名称+征集到的案例数量）打包、《福建省高校新工科共建共享实践平台建设任务书》按“单位名称+平台名称+平台类型”格式命名，连同各单位实践平台申报汇总表一起放入文件夹（文件夹命名方式：第二批新工科共建共享实践平台建设+单位名称+申报数量）打包发送至指定邮箱，纸质版材料一式1份。

联系人：黄少钦  电话：0591-22866859
邮  箱：jyk@fzu.edu.cn

附件：1.福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例
    征集、实践平台共建共享工作的通知
      2.第二批福建省新工科教育联盟新工科教育优秀教学案例征集、实践平台共建共享工作附件3-附件6

   教务处      
2023年12月26日",2,0017449848580013183994,第二批福建省新工科教育联盟新工科教育优秀教学案例征集、实践平台共建共享工作附件3——附件6.rar,841,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183994,13183994,1744984858
001037013204,https://jwch.fzu.edu.cn/info/1037/13204.htm,关于开展福建省第二批新工科教育优秀教学案例征集、实践平台共建共享推荐工作的通知,【教研教改】,2023-12-26,"各相关学院：
根据《福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例征集、实践平台共建共享工作的通知》（见附件1）文件精神，经研究，决定开展福建省第二批新工科优秀教学案例征集、实践平台共建共享推荐工作，现将有关事项通知如下：
一、申报数量
申报条件等详见附件通知文件，原则上每个学院推荐不超过3项。
二、评审程序

学校根据各相关学院申报情况，组织专家评审，择优上报。

三、材料提交
请各相关学院于2024年1月15日前提交申报材料，将每个案例按“单位名称+案例名称+案例形式（图文案例/视频案例等）+作者姓名”格式命名，连同各单位案例申报汇总表一起放入文件夹（文件夹命名方式： 第二批新工科教育优秀案例征集+单位名称+征集到的案例数量）打包、《福建省高校新工科共建共享实践平台建设任务书》按“单位名称+平台名称+平台类型”格式命名，连同各单位实践平台申报汇总表一起放入文件夹（文件夹命名方式：第二批新工科共建共享实践平台建设+单位名称+申报数量）打包发送至指定邮箱，纸质版材料一式1份。

联系人：黄少钦  电话：0591-22866859
邮  箱：jyk@fzu.edu.cn

附件：1.福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例
    征集、实践平台共建共享工作的通知
      2.第二批福建省新工科教育联盟新工科教育优秀教学案例征集、实践平台共建共享工作附件3-附件6

   教务处      
2023年12月26日",2,0017449848580013183995,福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例征集、实践平台共建共享工作的通知（含章）.pdf,1193,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183995,13183995,1744984858
001037013203,https://jwch.fzu.edu.cn/info/1037/13203.htm,关于开展福建省高校第二批课程思政优秀教学案例推荐工作的通知,【教研教改】,2023-12-26,"各学院，相关教学单位：
根据《福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知》（见附件）文件精神，经研究，决定开展福建省高校第二批课程思政优秀教学案例推荐工作，有关事项通知如下：
一、案例推荐
根据文件规定，我校可推荐福建省课程思政优秀教学案例不超过8个。申报条件等详见附件通知文件。请各学院根据文件要求做好遴选及推荐工作，原则上每个学院推荐不超过3项。
二、评审程序
学校根据申报情况，组织专家评审，择优上报。
三、材料提交
请各学院及相关教学单位于2024年1月15日前，将每个案例（按“单位名称+案例名称+作者姓名”格式命名）及《课程负责人承诺及单位政治审查意见书》（每个案例单独一个文件夹），连同各单位案例申报汇总表一并放入文件夹(文件夹命名方式：2023年课程思政优秀教学案例征集+单位名称+征集到的案例数量）打包发送至指定邮箱，纸质版材料一式1份。

联系人：苏淑珍  电话：0591-22866893
邮  箱：jwchjck@fzu.edu.cn

附件：福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例
       征集工作的通知

  教务处        
2023年12月26日",2,0017449848580013183975,福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知20231127.docx,1151,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183975,13183975,1744984858
001037013203,https://jwch.fzu.edu.cn/info/1037/13203.htm,关于开展福建省高校第二批课程思政优秀教学案例推荐工作的通知,【教研教改】,2023-12-26,"各学院，相关教学单位：
根据《福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知》（见附件）文件精神，经研究，决定开展福建省高校第二批课程思政优秀教学案例推荐工作，有关事项通知如下：
一、案例推荐
根据文件规定，我校可推荐福建省课程思政优秀教学案例不超过8个。申报条件等详见附件通知文件。请各学院根据文件要求做好遴选及推荐工作，原则上每个学院推荐不超过3项。
二、评审程序
学校根据申报情况，组织专家评审，择优上报。
三、材料提交
请各学院及相关教学单位于2024年1月15日前，将每个案例（按“单位名称+案例名称+作者姓名”格式命名）及《课程负责人承诺及单位政治审查意见书》（每个案例单独一个文件夹），连同各单位案例申报汇总表一并放入文件夹(文件夹命名方式：2023年课程思政优秀教学案例征集+单位名称+征集到的案例数量）打包发送至指定邮箱，纸质版材料一式1份。

联系人：苏淑珍  电话：0591-22866893
邮  箱：jwchjck@fzu.edu.cn

附件：福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例
       征集工作的通知

  教务处        
2023年12月26日",2,0017449848580013183976,福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知（含章）.pdf,1496,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183976,13183976,1744984858
001040013201,https://jwch.fzu.edu.cn/info/1040/13201.htm,福州大学关于公布2023年教师教学创新大赛获奖名单的通知,【质量办】,2023-12-26,"福大教〔2023〕37号

各学院，机关各部门、各单位：
根据《福建省教育厅关于举办第四届福建省高校教师教学创新大赛的通知》（闽教高〔2023〕23号）的精神，为选拔优秀选手参加第四届福建省高校教师教学创新大赛，学校组织开展了2023年教师教学创新大赛工作。经个人申报、专家函评、现场评审，共评选出福州大学2023年教师教学创新大赛特等奖7项、一等奖9项、二等奖11项。现将名单公布如下：
一、特等奖（7项）

序号
参赛主讲教师
学院
团队成员
课程名称
课程类别
参赛组别

1
贾丽萍
法学院
无
知识产权法
新文科
正高

2
张进
石油化工学院
无
生物医用高分子材料
新工科
正高

3
曾勋勋
数学与统计学院
王 平周 勇吕书龙
高等数学B（上）
基础课
副高

4
王炜
建筑与城乡规划学院
林志森郑 媛
场地设计
新工科
副高

5
刘莞玲
计算机与大数据学院
傅仰耿王一蕾孙 岚
数据结构与算法分析
新工科
中级及以下

6
高斯琦
厦门工艺美术学院
无
色彩构成
新文科
中级及以下

7
吴海东
经济与管理学院
徐泽林 陈海汉
大数据分析
课程思政
中级及以下

二、一等奖（9项）

序号
参赛主讲教师
学院
团队成员
课程名称
课程类别
参赛组别

1
赵秋
土木工程学院
杨 艳陈友杰
钢桥
新工科
正高

2
李德彪
经济与管理学院
陈可嘉杨立熙
生产运作管理
新文科
正高

3
田军
人文社会科学学院
无
美学与日常生活
新文科
副高

4
洪昕晨
建筑与城乡规划学院
洪婷婷张雪葳王文奎
种植设计
新工科
副高

5
郑鹏
环境与安全工程学院
潘文斌陈晓晨
环境微生物学
新工科
副高

6
林翠英
化学学院
付凤富林子俺林振宇
分析化学J
新工科
副高

7
张滢
环境与安全工程学院
许玉东张新颖
排水管网工程
新工科
中级及以下

8
李劲林
机械工程及自动化学院
无
微机原理与接口技术
新工科
中级及以下

9
茅宇虹
生物科学与工程学院
无
六个瓶子里的故事
课程思政
中级及以下

三、二等奖（11项）

序号
参赛主讲教师
学院
团队成员
课程名称
课程类别
参赛组别

1
李昭庆
厦门工艺美术学院
林 伟刘晓宏王舒祺
服装材料学
新文科
正高

2
吴靖
机械工程及自动化学院
无
工程流体力学
新工科
正高

3
靳艳巧
材料科学与工程学院
郭智勇林腾飞邓 平
高分子化学
新工科
副高

4
张延吉
人文社会科学学院
无
城市社会学
新文科
副高

5
吴元子
生物科学与工程学院
翁祖铨严 芬李建华
组织工程学
新医科
副高

6
张丽萍
机械工程及自动化学院
刘锦春刘扭扭徐圣瑶
控制工程基础
新工科
副高

7
黄明清
紫金地质与矿业学院
刘青灵
采矿工程生产实习
新工科
副高

8
高方然
外国语学院
张晓露
德语综合课4
新文科
中级及以下

9
刘金艳
紫金地质与矿业学院
无
生物冶金原理与技术
新工科
中级及以下

10
林翔
生物科学与工程学院
无
生物化学
基础课
中级及以下

11
林忠麟
机械工程及自动化学院
无
微机原理与接口技术
新工科
中级及以下

福 州 大 学

2023年12月18日",0,,,,,,
001036013198,https://jwch.fzu.edu.cn/info/1036/13198.htm,关于2023-2024学年第二学期本科生学期选课的通知,【教学运行】,2023-12-25,"各学院、全体本科同学：
一、选课对象及范围
本次选课对象为全校本一学生，选课范围为2023-2024学年第二学期各专业开设的所有课程。
所有学生均必须登录系统，进入选课界面确认选课，否则选课记录无效，所有选课记录不会保存（包括只有一个默认选项的课程）。
二、选课时间
   第一轮：12月26日～12月28日24:00（投积分方式）
   第二轮：12月30日～1月1日24:00（投积分方式）
   第三轮：1月3日～1月5日24:00（即选即中方式）
三、积分选课原则
本次选课仍采用投积分、分轮次进行的方式，先预选后由系统统一处理选课结果，第一轮与第二轮选课期间不管先选或者后选所有学生机会一致，均在每轮结束后由系统统一处理，因此不必集中在某天的某个时间段内同时选课（例如最后一天的最后几分钟）。
四、具体方法
1.根据各专业教学计划2023-2024学年第二学期的开课情况，每门课程给予20个积分，必修课积分和选修课积分分开计算，不能合并使用（例如电气专业有7门必修课2门选修课，则该专业学生的选课积分就有必修7×20＝140分、选修2×20＝40分）。
2.选课期间系统列出本学期本专业开设的课程，以及相应课程各时间段各开课班的信息（包含任课教师、上课地点、上课时间、学分、学时等，即一门课程同一个时间段可能会有多个上课班级）。
3.选课要求每位学生对自己的必修课程（公共必修、学科必修、专业必修、实践环节）都必须投下积分进行选择，不得缺选某门必修课，具体投下积分可高可低，但所有投下积分的和不得大于总积分，因此请合理分配总积分（注：对于某门只有一个上课班级的课程，如为必选课则点击“学期选课”后系统将自动选中，且不必为该课程分配积分）。
4.每位学生对欲选课程所投下的积分必须大于0小于总积分且为整数，通常投下积分越多，选中的概率就越大。
五、系统处理原则
1.由于各专业开课门数不一致，为了更能体现公平，处理过程系统自动将各同学每门课程投下的积分除以该同学的总积分形成积分比。
2.系统的选中处理：根据各课程具体上课班级的投分情况和限选人数，从高积分比往低积分比依次提取名单。对于未达到限选人数的上课班级，系统将形成人数差额，供同学下一轮继续选课，对于超过限选人数的上课班级，系统将依次从高积分比往低积分比抽取名单直至达到限选人数，对于相同积分比但超过限选人数的同学将采取随机抽取的办法。
3.第一轮选课结束后未选满课程的同学，可以参与第二轮的选课。积分算法将根据具体未选上课程总数重新分配总积分，前两轮选课过程和结果处理方法都一致。第二轮还未选满课程的同学可以参加第三轮选课，第三轮选课采用即选即中的方式。
六、选课流程
1.访问福州大学教务处网站（http://jwch.fzu.edu.cn）。
2.在网站“本科教学系统”的用户登陆框中输入账号和密码，点击登陆按钮进入系统（第一次登陆请务必立即点击【个人助理】下的【修改密码】菜单修改个人密码并牢记新密码）。
3.点击【基础信息】下的相关菜单，查看并核对个人信息以及个人培养计划，如有疑义请及时与相关学院学工组或教学办核实，再点击【基础信息】下的【排课查询】菜单，初步了解本专业2023-2024学年第二学期的排课情况（注：此步骤在选课前即可进行）。
4.点击【网上选课】下的【学期选课】菜单，系统将在页面右侧窗口列出本专业2023-2024学年第二学期专业开设的所有课程，学生可以根据各课程具体的排课情况，点击单选按钮并在单选按钮后的文本框中输入拟投下的积分，直到选完所有课程后，再点击窗口最下方的“确定选课”按钮。
5.每轮选课结果公布后，所有学生务必查看各自的选课结果，对照教学计划，如有课程未选上请继续下一轮的选课。第三轮选课结束后务必进入【我的选课】查看核对选课结果，对于未选中的课程，可在补退选时间进行调整。如最终仍未选中课程，则该课程无效。
七、其他
第三轮选课之后每位同学必须打印课表，或将自己的选课结果截屏保存，作为下个学期上课时间安排的依据。

注册中心
2023年12月25日",0,,,,,,
001036013197,https://jwch.fzu.edu.cn/info/1036/13197.htm,关于2024年元旦放假课程调整的通知,【教学运行】,2023-12-25,"各学院、教学单位：
根据党政办有关2024年元旦放假通知的精神，现将节日放假期间的教学安排调整如下：
1、2024年1月1日（周一）放假，原安排的课程停上。
2、因停课受影响的教学内容，请任课老师自行调整或安排另外时间补课。

请各学院及时通知相关的学生和老师。

教务处
    2023年12月25日",0,,,,,,
001037013196,https://jwch.fzu.edu.cn/info/1037/13196.htm,关于转发教育部高等教育司《关于公布2023年产学合作协同育人项目立项名单的通知》的通知,【教研教改】,2023-12-21,"各学院、有关单位：
根据《教育部产学合作协同育人项目管理办法》（教高厅〔2020〕1号）要求（以下简称《项目管理办法》），教育部高等教育司日前公布了2023年产学合作协同育人项目立项结果，请登录项目平台（https://cxhz.hep.com.cn），通过“产学合作”—“立项证书下载（2023年）”页面查看项目立项情况并下载立项证书。
项目负责人要与相关企业加强联系，按照要求高质量高效推进项目实施，并按照《项目管理办法》的要求和合作协议的约定，及时完成项目结题验收工作。

附件：1.教育部高等教育司关于公布2023年产学合作协同育人项目立项名单的通知（教高司函〔2023〕11号）
2.2023年产学合作协同育人项目立项名单（55项）

福州大学教务处
2023年12月21日",0,,,,,,
001036013195,https://jwch.fzu.edu.cn/info/1036/13195.htm,关于2023-2024学年第一学期《大学英语（四）》课程期末考试安排的通知,【教学运行】,2023-12-21,"各有关学院：
定于1月7日下午进行《大学英语（四）》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

外语学院
教务处
2023年12月21日",1,0017449848580013182804,2301英语四期末考试 1.7下午.xlsx,998,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182804,13182804,1744984858
001036013194,https://jwch.fzu.edu.cn/info/1036/13194.htm,关于2023-2024学年第一学期《线性代数》、《线性代数与解析几何》课程期末考试安排的通知,【教学运行】,2023-12-21,"各有关学院：
定于1月7日上午进行《线性代数》、《线性代数与解析几何》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

数统学院
教务处
2023年12月21日",1,0017449848580013182803,2301线代期末考试 1.7上午.xlsx,878,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182803,13182803,1744984858
001036013193,https://jwch.fzu.edu.cn/info/1036/13193.htm,关于2023-2024学年第一学期计算机语言类课程期末考试安排的通知,【教学运行】,2023-12-21,"各有关学院：
定于1月6日上午进行计算机语言类课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

计数学院
教务处
2023年12月21日",1,0017449848580013182800,2301 计算机语言期末考试 1.6上午.xlsx,760,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182800,13182800,1744984858
001039013191,https://jwch.fzu.edu.cn/info/1039/13191.htm,关于做好2023年省级以上大学生创新创业训练计划项目和第二十九期本科生科研训练计划项目中期检查工作的通知,【实践科】,2023-12-19,"各学院：
为确保我校大学生创新创业训练计划和本科生科研训练计划（SRTP）的顺利实施，学校将对2023年立项的省级（含）以上大学生创新创业训练计划项目和第二十九期本科生科研训练计划项目进行中期检查，现将有关事项通知如下：
一、检查对象
1．第二十九期本科生科研训练计划立项项目；
2．2023年立项的省级（含）以上大学生创新创业训练计划项目。
二、材料报送
1．第二十九期本科生科研训练计划（SRTP）项目负责人于2023年12月29日前填写并向学院提交纸质版《福州大学第29期本科生科研训练计划项目中期检查表》（见附件1），以上纸质材料由学院留档备查。
2．2023年立项的国家级、省级大学生创新创业训练计划项目负责人于2023年12月29日前分别填写并向学院提交纸质版《福州大学国家级大学生创新创业训练计划项目中期进展报告表》（见附件2）、《福州大学省级大学生创新创业训练计划项目中期进展报告表》（见附件3）。
3．各学院于2024年1月5日前向教务处实践教学管理科提交纸质版《福州大学国家级大学生创新创业训练计划项目中期进展报告表》（见附件2）、《福州大学省级大学生创新创业训练计划项目中期进展报告表》（见附件3）、《福州大学第29期本科生科研训练计划项目中期检查情况汇总表》（见附件4）。
附件：
1.《福州大学第29期本科生科研训练计划项目中期检查表》
2.《福州大学国家级大学生创新创业训练计划项目中期进展报告表》
3.《福州大学省级大学生创新创业训练计划项目中期进展报告表》
4.《福州大学第29期本科生科研训练计划项目中期检查情况汇总表》

 福州大学教务处
           2023年12月19日",1,0017449848580013181295,附件.zip,2440,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13181295,13181295,1744984858
001036013182,https://jwch.fzu.edu.cn/info/1036/13182.htm,关于2023-2024学年第一学期《思想道德与法治》课程期末考试安排的通知,【教学运行】,2023-12-18,"各有关学院：
定于20周进行《思想道德与法治》课程期末随堂考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

马克思主义学院
教务处
2023年12月18日",1,0017449848580013180641,2301思法随堂考.xlsx,1425,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180641,13180641,1744984858
001036013181,https://jwch.fzu.edu.cn/info/1036/13181.htm,关于2023-2024学年第一学期《中国近现代史纲要》课程期末考试安排的通知,【教学运行】,2023-12-18,"各有关学院：
定于17-18周进行《中国近现代史纲要》课程期末随堂考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。
为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。

马克思主义学院
教务处
2023年12月18日",1,0017449848580013180640,2301 近现代史纲要期末考 .xlsx,1244,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180640,13180640,1744984858
001040013173,https://jwch.fzu.edu.cn/info/1040/13173.htm,关于2023年新上岗教师教学达标培训班教师配备导师的通知,【质量办】,2023-12-15,"各学院，有关单位：
根据培训工作安排及分工，请各学院严把教学质量关，为新上岗教师配备优秀导师。现将有关事项通知如下：
1.导师配备要求：
（1）导师需为副教授及以上职称，教学效果良好；
（2）原则上每名导师最多只能指导2名新教师；
（3）辅导员承担思政课由马克思主义学院负责配备导师，承担职业生涯规划类课程由学工部负责配备导师。
2．各学院、单位教学干事填写《2023年福州大学新上岗教师达标培训班名单（配导师）》（附件），于2023年12月20日前将签字盖章的纸质版材料交至行政北楼西205办公室，电子版汇总表发至10556425@qq.com，联系人：蒋麓，电话：0591-22860935。
3.教务处对各学院上报的导师配备情况进行汇总统计，并报党委教师工作部。

附件：2023年福州大学新上岗教师达标培训班名单（配导师）

教务处、党委教师工作部
2023年12月15日",1,0017449848580013179265,2023年福州大学新上岗教师教学达标培训班名单（配导师）.xlsx,1593,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13179265,13179265,1744984858
